Time,C_EE
0.0,0.9999980926513894
8e-05,0.35277439993631093
0.00016,0.23616543385360123
0.00024000000000000003,0.1822597729529264
0.00032,0.1377049834805028
0.0004,0.09745379957536676
0.00048000000000000007,0.07096035763384381
0.0005600000000000001,0.05365984145424229
0.00064,0.045063466007359075
0.00072,0.036565722192234903
0.0008,0.03010684129186441
0.0008800000000000001,0.026579866272420937
0.0009600000000000001,0.02341865063903724
0.00104,0.019703499778503327
0.00116,0.017041813765923945
0.00128,0.014699505720559768
0.0014000000000000002,0.014643544037491237
0.0015600000000000002,0.013130197834349572
0.0017200000000000002,0.012345052306811898
0.00192,0.010098713192552213
0.00212,0.009255371668273612
0.00232,0.008943306418661518
0.00256,0.006752507484235557
0.0028400000000000005,0.006942948168397609
0.00316,0.0064117723087560585
0.0034800000000000005,0.006457147694466292
0.0038400000000000005,0.007049115257272043
0.004240000000000001,0.005462679296888319
0.00464,0.003748724416403269
0.0051199999999999996,0.002263729736511956
0.00564,3.793327816689239e-05
0.006200000000000001,0.0006416086337041775
0.006840000000000001,0.0034145420083511605
0.00756,0.0030573469275039524
0.008360000000000001,0.004704033977096449
0.009200000000000002,0.0038358690239519017
0.01012,0.0009192847758951723
0.011120000000000001,-0.0004800369119437227
0.012240000000000003,0.0009075099204616139
0.01348,0.002337297530464736
0.014839999999999999,0.0022243346410974947
0.01636,0.0007996329509385788
0.01804,-0.00033035331543015544
0.019880000000000002,-0.0002978570520382831
0.021880000000000004,-7.221403489344063e-05
0.02408,-0.0022087678873905074
0.026520000000000002,0.0002660172255771981
0.0292,0.0002941590598325404
0.03212,5.911959237841821e-06
0.03536,0.0026530655266485013
0.03892,-2.1522788303765555e-05
0.042839999999999996,-0.000962008203176189
0.04716,0.0014308453519686678
0.051919999999999994,0.00024071758595968333
0.05716,-0.0012331345773925824
0.06292,0.00023172933674537935
0.06928000000000001,0.0011103462369170228
0.07627999999999999,0.0010865331899031342
0.08395999999999999,0.0014478898220257879
0.0924,0.0007315074160037935
0.10171999999999999,0.0006197918447030243
0.11196000000000002,-5.135286396671062e-06
0.12323999999999999,0.00023239980531168734
0.13568,0.00035393017458974183
0.14936000000000002,0.0002564735649728874
0.16440000000000002,7.4650141588652e-05
0.18096,0.0005808992546715076
0.19920000000000007,-0.000649578997533336
0.21924,0.0001441111274002001
0.24131999999999998,-3.0002277620722924e-05
0.26564,0.0003851106279636237
0.2924,0.000290418159040299
0.3218399999999999,0.0006534549397533837
0.35423999999999983,0.00037809597367877536
0.38992000000000004,0.00041770913240156746
0.4292000000000001,0.00041850294355592226
0.47244000000000014,-0.0002652447199386915
0.5200000000000001,0.00023436705180720832
0.5723600000000002,9.8723959102606e-05
0.63004,0.00038922304390368197
0.69352,-6.64880345052626e-05
0.7633600000000001,0.00010568452206318588
0.8402000000000002,1.8466891601585615e-05
0.9248000000000001,0.00012852603087974238
1.0179600000000002,-0.00010483360435103478
1.12044,-0.0002163521719761569
1.23324,-4.639634948481714e-05
1.3574400000000013,-0.00015461307800493013
1.4941600000000002,0.00010461297398130615
1.6446399999999992,0.0001829470624449696
1.8102400000000003,0.00018491929817323436
1.992520000000002,0.00011664468003162621
2.1931600000000007,9.056250324820786e-06
2.414000000000003,0.00011333050205156498
2.6571200000000013,-9.48841912464591e-05
2.924680000000009,-8.999915690356083e-05
3.2191599999999996,4.716834237905985e-06
3.543319999999991,0.0002417830719899581
3.9001200000000154,9.598667331910482e-05
4.292879999999979,-3.317708559620625e-05
4.725160000000005,-0.00018558498241902314
5.200960000000002,5.829984883812975e-06
5.724680000000026,5.1196352847833345e-05
6.301120000000006,-0.00014279295409687224
6.9355999999999955,-0.00011841609591435301
7.634000000000033,-0.00011064375223413539
8.402719999999999,-0.000177481467143993
9.248800000000012,3.5949580410294104e-05
10.180119999999995,-0.00026528364984370256
11.205200000000014,5.463076594662472e-06
12.333479999999987,9.955450966102887e-06
13.575400000000016,1.03746975658573e-06
14.942400000000001,3.175006284665655e-05
16.44704000000001,1.6579205079774047e-05
18.103160000000006,1.0146245925171755e-05
19.926040000000004,2.3937343386911745e-05
21.932479999999998,2.102155764201013e-08
24.14096,-2.535120861650882e-05
26.57184,5.616645764947431e-05
29.247480000000003,-1.8736719587820467e-05
32.192519999999995,-1.2304559745782075e-05
35.43412,6.8514994169453065e-06
39.00212,-2.6938512639685136e-06
